message_id,logid,symbol,meaning,type,category,severity,wazuh_rule_id,source_url
35051,0100035051,LOG_ID_PCP_MAPPING_CREATE,Create PCP mapping,Event,system,Information,118940,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/35051/35051-log-id-pcp-mapping-create
35052,0100035052,LOG_ID_PCP_MAPPING_DELETE,Delete PCP mapping,Event,system,Information,118941,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/35052/35052-log-id-pcp-mapping-delete
35053,0100035053,LOG_ID_PCP_MAPPING_RENEW,Renew PCP mapping,Event,system,Information,118942,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/35053/35053-log-id-pcp-mapping-renew
35100,0100035100,LOG_ID_PACKET_SNIFFER_START,Packet sniffer started,Event,system,Notice,118943,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/35100/35100-log-id-packet-sniffer-start
35101,0100035101,LOG_ID_PACKET_SNIFFER_STOP,Packet sniffer stopped,Event,system,Notice,118944,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/35101/35101-log-id-packet-sniffer-stop
36881,0100036881,LOG_ID_EVENT_SYSTEM_CFG_REVERT,Configuration reverted due to timeout,Event,system,Notice,118945,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/36881/36881-log-id-event-system-cfg-revert
36882,0100036882,LOG_ID_EVENT_SYSTEM_CFG_MANUALLY_SAVED,Configuration manually saved,Event,system,Notice,118946,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/36882/36882-log-id-event-system-cfg-manually-saved
36883,0100036883,LOG_ID_EVENT_SYSTEM_CLEAR_ACTIVE_SESSION,Clear active sessions,Event,system,Warning,118947,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/36883/36883-log-id-event-system-clear-active-session
37120,0101037120,MESGID_NEG_GENERIC_P1_NOTIF,Negotiate IPsec phase 1,Event,vpn,Notice,118948,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37120/37120-mesgid-neg-generic-p1-notif
37121,0101037121,MESGID_NEG_GENERIC_P1_ERROR,Negotiate IPsec phase 1,Event,vpn,Error,118949,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37121/37121-mesgid-neg-generic-p1-error
37122,0101037122,MESGID_NEG_GENERIC_P2_NOTIF,Negotiate IPsec phase 2,Event,vpn,Notice,118950,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37122/37122-mesgid-neg-generic-p2-notif
37123,0101037123,MESGID_NEG_GENERIC_P2_ERROR,Negotiate IPsec phase 2,Event,vpn,Error,118951,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37123/37123-mesgid-neg-generic-p2-error
37124,0101037124,MESGID_NEG_I_P1_ERROR,IPsec phase 1 error,Event,vpn,Error,118952,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37124/37124-mesgid-neg-i-p1-error
37125,0101037125,MESGID_NEG_I_P2_ERROR,IPsec phase 2 error,Event,vpn,Error,118953,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37125/37125-mesgid-neg-i-p2-error
37127,0101037127,MESGID_NEG_PROGRESS_P1_NOTIF,Progress IPsec phase 1,Event,vpn,Notice,118954,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37127/37127-mesgid-neg-progress-p1-notif
37128,0101037128,MESGID_NEG_PROGRESS_P1_ERROR,Progress IPsec phase 1,Event,vpn,Error,118955,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37128/37128-mesgid-neg-progress-p1-error
37129,0101037129,MESGID_NEG_PROGRESS_P2_NOTIF,Progress IPsec phase 2,Event,vpn,Notice,118956,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37129/37129-mesgid-neg-progress-p2-notif
37130,0101037130,MESGID_NEG_PROGRESS_P2_ERROR,Progress IPsec phase 2,Event,vpn,Error,118957,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37130/37130-mesgid-neg-progress-p2-error
37131,0101037131,MESGID_ESP_ERROR,IPsec ESP,Event,vpn,Error,118958,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37131/37131-mesgid-esp-error
37132,0101037132,MESGID_ESP_CRITICAL,IPsec ESP,Event,vpn,Critical,118959,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37132/37132-mesgid-esp-critical
37133,0101037133,MESGID_INSTALL_SA,IPsec SA installed,Event,vpn,Notice,118960,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37133/37133-mesgid-install-sa
37134,0101037134,MESGID_DELETE_P1_SA,IPsec phase 1 SA deleted,Event,vpn,Notice,118961,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37134/37134-mesgid-delete-p1-sa
37135,0101037135,MESGID_DELETE_P2_SA,IPsec phase 2 SA deleted,Event,vpn,Notice,118962,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37135/37135-mesgid-delete-p2-sa
37136,0101037136,MESGID_DPD_FAILURE,IPsec DPD failed,Event,vpn,Error,118963,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37136/37136-mesgid-dpd-failure
37137,0101037137,MESGID_CONN_FAILURE,IPsec connection failed,Event,vpn,Error,118964,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37137/37137-mesgid-conn-failure
37138,0101037138,MESGID_CONN_UPDOWN,IPsec connection status changed,Event,vpn,Notice,118965,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37138/37138-mesgid-conn-updown
37139,0101037139,MESGID_P2_UPDOWN,IPsec phase 2 status changed,Event,vpn,Notice,118966,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37139/37139-mesgid-p2-updown
37141,0101037141,MESGID_CONN_STATS,IPsec tunnel statistics,Event,vpn,Notice,118967,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37141/37141-mesgid-conn-stats
37142,0101037142,MESGID_TRANSPORT_SWITCH,IPsec auto transport switched,Event,vpn,Notice,118968,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37142/37142-mesgid-transport-switch
37143,0101037143,MESGID_PH1_PEER_PROPOSAL,Phase 1 peer proposal details,Event,vpn,Information,118969,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37143/37143-mesgid-ph1-peer-proposal
37144,0101037144,MESGID_PH2_PEER_PROPOSAL,Phase 2 peer proposal details,Event,vpn,Information,118970,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37144/37144-mesgid-ph2-peer-proposal
37889,0108037889,MESGID_VC_DELETE,Virtual cluster deleted,Event,ha,Notice,118971,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37889/37889-mesgid-vc-delete
37890,0108037890,MESGID_VC_MOVE_VDOM,Virtual cluster VDOM moved,Event,ha,Notice,118972,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37890/37890-mesgid-vc-move-vdom
37891,0108037891,MESGID_VC_ADD_VDOM,Virtual cluster VDOM added,Event,ha,Notice,118973,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37891/37891-mesgid-vc-add-vdom
37892,0108037892,MESGID_VC_MOVE_MEMB_STATE,Virtual cluster member state moved,Event,ha,Notice,118974,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37892/37892-mesgid-vc-move-memb-state
37893,0108037893,MESGID_VC_DETECT_MEMB_DEAD,Virtual cluster member dead,Event,ha,Critical,118975,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37893/37893-mesgid-vc-detect-memb-dead
37894,0108037894,MESGID_VC_DETECT_MEMB_JOIN,Virtual cluster member joined,Event,ha,Critical,118976,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37894/37894-mesgid-vc-detect-memb-join
37895,0108037895,MESGID_VC_ADD_HADEV,Virtual cluster added HA device interface,Event,ha,Notice,118977,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37895/37895-mesgid-vc-add-hadev
37896,0108037896,MESGID_VC_DEL_HADEV,Virtual cluster deleted HA device interface,Event,ha,Notice,118978,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37896/37896-mesgid-vc-del-hadev
37897,0108037897,MESGID_HADEV_READY,HA device interface ready,Event,ha,Notice,118979,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37897/37897-mesgid-hadev-ready
37898,0108037898,MESGID_HADEV_FAIL,HA device interface failed,Event,ha,Warning,118980,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37898/37898-mesgid-hadev-fail
37899,0108037899,MESGID_HADEV_PEERINFO,HA device interface peer information,Event,ha,Notice,118981,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37899/37899-mesgid-hadev-peerinfo
37900,0108037900,MESGID_HBDEV_DELETE,Heartbeat device interface deleted,Event,ha,Notice,118982,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37900/37900-mesgid-hbdev-delete
37901,0108037901,MESGID_HBDEV_DOWN,Heartbeat device interface down,Event,ha,Critical,118983,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37901/37901-mesgid-hbdev-down
37902,0108037902,MESGID_HBDEV_UP,Heartbeat device interface up,Event,ha,Information,118984,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37902/37902-mesgid-hbdev-up
37903,0108037903,MESGID_SYNC_STATUS,Synchronization status with primary,Event,ha,Information,118985,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37903/37903-mesgid-sync-status
37904,0108037904,MESGID_HA_ACTIVITY,Device set as HA primary,Event,ha,Notice,118986,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37904/37904-mesgid-ha-activity
37907,0108037907,MESGID_VLAN_HB_UP,VLAN heartbeat started,Event,ha,Information,118987,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37907/37907-mesgid-vlan-hb-up
37908,0108037908,MESGID_VLAN_HB_DOWN,VLAN heartbeat lost,Event,ha,Error,118988,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37908/37908-mesgid-vlan-hb-down
37909,0108037909,MESGID_VLAN_HB_DOWN_SUM,VLAN heartbeat lost summary,Event,ha,Error,118989,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37909/37909-mesgid-vlan-hb-down-sum
37910,0108037910,MESGID_HB_PACKET_LOST,Heartbeat packet lost,Event,ha,Critical,118990,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37910/37910-mesgid-hb-packet-lost
37911,0108037911,MESGID_HA_ACTIVITY_INFO,Device set as HA master information,Event,ha,Information,118991,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37911/37911-mesgid-ha-activity-info
37912,0108037912,MESGID_FGSP_MEMBER_JOIN,FGSP member joined,Event,ha,Notice,118992,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37912/37912-mesgid-fgsp-member-join
37913,0108037913,MESGID_FGSP_MEMBER_LEAVE,FGSP member left,Event,ha,Critical,118993,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37913/37913-mesgid-fgsp-member-leave
37914,0108037914,MESGID_HBDEV_BACKUP,Heartbeat device backup,Event,ha,Critical,118994,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37914/37914-mesgid-hbdev-backup
37915,0108037915,MESGID_SYNC_TIMEOUT,Synchronization timeout with primary,Event,ha,Warning,118995,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/37915/37915-mesgid-sync-timeout
38010,0102038010,LOG_ID_FIPS_ENCRY_FAIL,FIPS CC encryption failed,Event,user,Alert,118996,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38010/38010-log-id-fips-encry-fail
38011,0102038011,LOG_ID_FIPS_DECRY_FAIL,FIPS CC decryption failed,Event,user,Alert,118997,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38011/38011-log-id-fips-decry-fail
38012,0102038012,LOG_ID_ENTROPY_TOKEN,Seeding from entropy source,Event,user,Notice,118998,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38012/38012-log-id-entropy-token
38031,0102038031,LOG_ID_FSSO_LOGON,FSSO logon successful,Event,user,Notice,118999,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38031/38031-log-id-fsso-logon
38032,0102038032,LOG_ID_FSSO_LOGOFF,FSSO logout successful,Event,user,Notice,119000,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38032/38032-log-id-fsso-logoff
38033,0102038033,LOG_ID_FSSO_SVR_STATUS,FSSO Active Directory server authentication status,Event,user,Notice,119001,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38033/38033-log-id-fsso-svr-status
38403,0100038403,LOGID_EVENT_NOTIF_INSUFFICIENT_RESOURCE,Insufficient system resource notification,Event,system,Critical,119002,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38403/38403-logid-event-notif-insufficient-resource
38404,0100038404,LOGID_EVENT_NOTIF_HOSTNAME_ERROR,FortiGuard hostname unresolvable,Event,system,Error,119003,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38404/38404-logid-event-notif-hostname-error
38405,0100038405,LOGID_NOTIF_CODE_SENDTO_SMS_PHONE,Guest user account login information sent to phone,Event,system,Notice,119004,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38405/38405-logid-notif-code-sendto-sms-phone
38406,0100038406,LOGID_NOTIF_CODE_SENDTO_SMS_TO,Guest user account login information sent as SMS,Event,system,Notice,119005,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38406/38406-logid-notif-code-sendto-sms-to
38407,0100038407,LOGID_NOTIF_CODE_SENDTO_EMAIL,Guest user account login information sent to email,Event,system,Notice,119006,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38407/38407-logid-notif-code-sendto-email
38408,0100038408,LOGID_EVENT_OFTP_SSL_CONNECTED,SSL connection established,Event,system,Information,119007,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38408/38408-logid-event-oftp-ssl-connected
38409,0100038409,LOGID_EVENT_OFTP_SSL_DISCONNECTED,SSL connection closed,Event,system,Information,119008,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38409/38409-logid-event-oftp-ssl-disconnected
38410,0100038410,LOGID_EVENT_OFTP_SSL_FAILED,SSL connection failed,Event,system,Information,119009,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38410/38410-logid-event-oftp-ssl-failed
38411,0100038411,LOGID_EVENT_TWO_F_AUTH_CODE_SENDTO,Two-factor authentication code sent,Event,system,Notice,119010,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38411/38411-logid-event-two-f-auth-code-sendto
38412,0100038412,LOGID_EVENT_TOKEN_CODE_SENDTO,Token activation code sent,Event,system,Notice,119011,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38412/38412-logid-event-token-code-sendto
38420,0100038420,LOGID_EVENT_HTTPS_CONNECTION_ERROR,HTTPS connection error,Event,system,Information,119012,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38420/38420-logid-event-https-connection-error
38422,0100038422,LOGID_EVENT_ICBD_UPDATE_SUCCESS,ICB service status update success,Event,system,Notice,119013,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38422/38422-logid-event-icbd-update-success
38423,0100038423,LOGID_EVENT_ICBD_UPDATE_FAILURE,ICB service status update failure,Event,system,Error,119014,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38423/38423-logid-event-icbd-update-failure
38656,0102038656,LOGID_EVENT_RAD_RPT_PROTO_ERROR,RADIUS protocol error summary,Event,user,Notice,119015,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38656/38656-logid-event-rad-rpt-proto-error
38657,0102038657,LOGID_EVENT_RAD_RPT_PROF_NOT_FOUND,RADIUS profile not found summary,Event,user,Notice,119016,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38657/38657-logid-event-rad-rpt-prof-not-found
38658,0102038658,LOGID_EVENT_RAD_RPT_CTX_NOT_FOUND,RADIUS profile CTX not found summary,Event,user,Notice,119017,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38658/38658-logid-event-rad-rpt-ctx-not-found
38659,0102038659,LOGID_EVENT_RAD_RPT_ACCT_STOP_MISSED,RADIUS accounting stop message missing summary,Event,user,Notice,119018,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38659/38659-logid-event-rad-rpt-acct-stop-missed
38660,0102038660,LOGID_EVENT_RAD_RPT_ACCT_EVENT,RADIUS accounting event summary,Event,user,Notice,119019,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38660/38660-logid-event-rad-rpt-acct-event
38661,0102038661,LOGID_EVENT_RAD_RPT_OTHER,RADIUS endpoint block event or other event summary,Event,user,Notice,119020,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38661/38661-logid-event-rad-rpt-other
38662,0102038662,LOGID_EVENT_RAD_STAT_PROTO_ERROR,RADIUS accounting protocol error,Event,user,Notice,119021,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/38662/38662-logid-event-rad-stat-proto-error
